CASE_ID,CHILD_DRIV,AGE,INCOME,HOUSE,VEHICLE,MARRIED,GENDER,DISTANCE,CAR_USE,MVR_PTS,CLAIM_IND,AREA
341,0,64,49547,149775,10129,0,1,106,Commercial,3,1,Highly Urban/ Urban
342,0,58,48585,149738,9983,1,1,98,Private,4,0,Highly Urban/ Urban
343,0,53,5813,19630,1304,0,0,68,Commercial,3,0,Highly Urban/ Urban
344,0,71,560,3254,843,0,1,87,Commercial,4,0,Highly Urban/ Urban
345,0,78,79569,239741,16235,0,1,82,Private,0,0,Highly Rural/ Rural
346,0,61,134726,406796,27135,1,0,90,Private,2,0,Highly Urban/ Urban
347,0,61,82044,252779,16712,0,0,87,Private,6,1,Highly Urban/ Urban
348,0,50,41849,127440,9119,1,0,73,Private,2,0,Highly Rural/ Rural
349,0,63,114805,352467,23275,0,1,63,Private,1,0,Highly Urban/ Urban
350,0,65,5669,24366,2015,0,0,50,Private,2,0,Highly Rural/ Rural
351,0,74,155970,474551,31403,1,1,85,Commercial,6,1,Highly Urban/ Urban
352,0,58,10097,35744,2773,1,0,63,Private,3,0,Highly Urban/ Urban
353,0,46,27435,91832,6028,0,1,63,Commercial,10,1,Highly Urban/ Urban
354,1,47,100229,301630,20359,0,1,79,Commercial,1,1,Highly Urban/ Urban
355,0,71,102822,309337,21486,0,1,84,Commercial,0,0,Highly Rural/ Rural
356,0,90,95819,289341,19620,1,0,70,Commercial,0,0,Highly Urban/ Urban
357,0,59,76959,240060,16200,1,1,89,Commercial,5,0,Highly Urban/ Urban
358,0,54,60928,192197,12621,1,1,61,Private,2,0,Highly Urban/ Urban
359,0,20,19443,64611,4267,0,0,65,Private,7,1,Highly Urban/ Urban
360,0,48,59588,185768,12780,0,1,59,Private,2,1,Highly Urban/ Urban
361,0,49,81325,244345,17149,1,1,74,Private,3,0,Highly Urban/ Urban
362,0,33,81832,246844,16802,1,1,72,Private,2,0,Highly Rural/ Rural
363,0,69,1360,10811,349,1,1,76,Private,2,0,Highly Urban/ Urban
364,0,56,82640,249776,17392,1,1,69,Private,2,0,Highly Urban/ Urban
365,1,50,39277,127250,8612,1,0,89,Private,10,0,Highly Urban/ Urban
366,0,72,70986,214259,14617,0,0,84,Private,0,0,Highly Urban/ Urban
367,0,57,50398,155092,10264,1,1,60,Private,2,0,Highly Urban/ Urban
368,2,66,70425,212616,14764,1,1,80,Commercial,4,0,Highly Rural/ Rural
369,0,75,70211,216334,14917,1,1,95,Commercial,0,0,Highly Urban/ Urban
370,0,55,93197,280203,19347,0,1,101,Commercial,3,0,Highly Rural/ Rural
371,1,46,62955,194078,13376,0,0,97,Private,7,1,Highly Urban/ Urban
372,0,45,134700,410209,27437,0,1,79,Commercial,8,0,Highly Urban/ Urban
373,0,62,47977,148432,9681,0,1,106,Private,2,0,Highly Urban/ Urban
374,0,60,173079,521541,35205,1,1,71,Commercial,0,0,Highly Urban/ Urban
375,0,44,53695,170108,11322,1,1,69,Private,2,0,Highly Urban/ Urban
376,0,39,41140,126288,8875,1,0,68,Private,2,0,Highly Rural/ Rural
377,1,53,39898,122624,8856,0,1,73,Commercial,0,0,Highly Rural/ Rural
378,1,63,960,8569,721,1,0,66,Private,2,0,Highly Urban/ Urban
379,0,48,51291,162030,10442,0,0,68,Commercial,7,1,Highly Urban/ Urban
380,0,55,70344,220126,14826,0,1,91,Private,8,0,Highly Urban/ Urban
381,0,62,29156,92420,6488,0,0,72,Private,4,0,Highly Rural/ Rural
382,0,54,198880,599566,40593,1,1,65,Private,5,0,Highly Urban/ Urban
383,0,71,79926,240058,16249,0,0,84,Private,3,0,Highly Urban/ Urban
384,0,67,6001,23854,1727,0,0,50,Commercial,2,0,Highly Urban/ Urban
385,0,76,52473,160077,11108,0,1,87,Private,4,1,Highly Urban/ Urban
386,0,46,1360,9860,282,0,0,107,Private,0,1,Highly Urban/ Urban
387,0,30,3137,17500,1413,0,1,69,Private,0,0,Highly Urban/ Urban
388,0,48,57018,171157,12054,0,1,82,Commercial,3,0,Highly Urban/ Urban
389,0,67,26148,82863,5853,1,1,75,Private,4,0,Highly Urban/ Urban
390,0,65,81998,251251,16693,0,0,84,Private,2,1,Highly Urban/ Urban
391,2,33,46337,143640,10106,1,1,123,Commercial,6,0,Highly Rural/ Rural
392,0,53,69842,209731,14642,1,1,92,Private,0,1,Highly Urban/ Urban
393,0,44,37299,116532,7924,1,0,85,Commercial,2,0,Highly Urban/ Urban
394,0,65,78825,241807,16378,1,0,59,Private,3,0,Highly Urban/ Urban
395,0,54,63609,196465,13351,1,1,85,Private,6,0,Highly Urban/ Urban
396,0,29,28363,90052,6319,0,0,86,Private,7,0,Highly Urban/ Urban
397,0,58,35571,108980,7468,0,0,92,Private,4,0,Highly Urban/ Urban
398,1,33,72246,223450,15192,0,0,82,Private,2,1,Highly Urban/ Urban
399,0,35,78757,242997,15900,1,0,57,Private,2,0,Highly Urban/ Urban
400,1,66,84902,264299,17264,1,1,92,Private,4,0,Highly Urban/ Urban
401,0,60,25138,81301,5842,1,0,112,Private,3,0,Highly Urban/ Urban
402,0,53,70201,212399,14824,0,1,78,Commercial,2,1,Highly Urban/ Urban
403,0,44,83300,257728,17006,1,0,50,Private,10,0,Highly Urban/ Urban
404,0,64,16565,59271,4239,1,1,83,Private,7,0,Highly Urban/ Urban
405,0,53,52184,160238,10915,0,1,69,Private,4,0,Highly Urban/ Urban
406,0,54,14370,47220,3506,1,1,72,Private,4,1,Highly Urban/ Urban
407,0,62,62626,189500,13365,1,0,79,Private,6,0,Highly Urban/ Urban
408,0,46,201488,608259,40557,1,1,70,Commercial,4,1,Highly Urban/ Urban
409,0,51,65206,200198,13991,1,1,79,Commercial,1,0,Highly Urban/ Urban
410,0,48,32517,98520,7152,1,1,74,Private,0,0,Highly Urban/ Urban
411,0,34,14050,43981,3156,1,1,50,Commercial,3,1,Highly Urban/ Urban
412,0,61,83226,249723,17628,0,1,66,Private,1,0,Highly Urban/ Urban
413,0,72,52579,161340,10710,1,1,97,Commercial,0,0,Highly Urban/ Urban
414,0,64,3306,19655,910,1,0,70,Commercial,0,0,Highly Urban/ Urban
415,0,51,49861,153149,10795,1,1,50,Private,2,0,Highly Urban/ Urban
416,0,27,79730,247784,16680,0,0,87,Private,2,0,Highly Rural/ Rural
417,3,49,39172,127081,8435,0,1,106,Commercial,6,0,Highly Rural/ Rural
418,0,57,43394,138426,9113,1,1,74,Commercial,7,0,Highly Rural/ Rural
419,0,51,108374,332264,22044,0,0,95,Commercial,4,0,Highly Urban/ Urban
420,0,66,45669,138335,9619,1,0,76,Private,1,0,Highly Urban/ Urban
421,0,34,22473,67753,5010,1,1,71,Commercial,1,0,Highly Urban/ Urban
422,0,55,40382,129403,8771,1,0,77,Private,0,0,Highly Urban/ Urban
423,0,60,88279,272597,18166,0,1,65,Commercial,4,1,Highly Urban/ Urban
424,0,42,32825,106296,7042,0,0,91,Private,7,1,Highly Urban/ Urban
425,0,41,35696,113771,7217,1,1,54,Private,3,0,Highly Urban/ Urban
426,0,56,45265,138246,9090,1,1,66,Private,10,0,Highly Urban/ Urban
427,1,19,58485,182651,12186,1,1,61,Private,0,0,Highly Urban/ Urban
428,0,65,45280,144358,9984,1,0,93,Commercial,9,1,Highly Urban/ Urban
429,1,43,26406,87194,6088,1,1,113,Commercial,5,0,Highly Urban/ Urban
430,0,58,58496,179917,11816,1,0,119,Private,0,0,Highly Rural/ Rural
431,0,65,39720,123868,8165,0,0,62,Commercial,1,0,Highly Rural/ Rural
432,0,67,53515,163419,11011,0,1,60,Private,2,0,Highly Urban/ Urban
433,0,41,23659,71771,4844,0,1,80,Private,2,0,Highly Rural/ Rural
434,0,60,29122,93615,6407,1,1,51,Private,2,0,Highly Urban/ Urban
435,0,49,66861,205325,13515,1,1,61,Private,1,0,Highly Urban/ Urban
436,2,51,97173,296748,19856,0,0,75,Private,7,1,Highly Urban/ Urban
437,0,38,46755,149536,9402,1,0,70,Private,2,0,Highly Rural/ Rural
438,0,51,63254,198836,13474,0,1,88,Commercial,3,0,Highly Rural/ Rural
439,0,49,99784,307216,20497,1,1,78,Commercial,3,0,Highly Rural/ Rural
440,0,51,28005,88226,6340,1,1,99,Commercial,4,1,Highly Urban/ Urban
441,0,62,76944,231600,15499,0,0,87,Commercial,3,1,Highly Urban/ Urban
442,0,51,58850,183358,12629,0,0,64,Commercial,4,1,Highly Urban/ Urban
443,0,42,43539,132908,9406,1,0,57,Commercial,2,0,Highly Urban/ Urban
444,0,52,27737,88667,5580,0,1,75,Private,5,1,Highly Urban/ Urban
445,0,58,102823,317930,21162,0,1,88,Commercial,0,0,Highly Urban/ Urban
446,0,56,66853,209429,13869,1,1,52,Commercial,2,0,Highly Urban/ Urban
447,0,47,96597,296077,19702,1,1,54,Commercial,3,0,Highly Urban/ Urban
448,0,53,74223,228845,15143,1,1,59,Commercial,7,0,Highly Urban/ Urban
449,0,51,87986,273763,17674,1,1,86,Private,4,0,Highly Urban/ Urban
450,0,78,11718,42563,2664,1,0,86,Commercial,4,0,Highly Urban/ Urban
451,0,56,83559,252723,16987,0,0,61,Private,4,0,Highly Urban/ Urban
452,0,55,59144,179733,11998,1,0,56,Private,0,0,Highly Urban/ Urban
453,0,56,123894,373118,25161,0,0,83,Private,6,0,Highly Urban/ Urban
454,0,67,81617,249294,16928,1,1,87,Commercial,4,0,Highly Urban/ Urban
455,0,63,20278,63153,4066,1,0,68,Private,2,0,Highly Urban/ Urban
456,0,55,960,6294,497,1,1,66,Private,2,0,Highly Urban/ Urban
457,0,71,73616,228716,15474,0,1,79,Private,3,0,Highly Urban/ Urban
458,0,45,94103,286445,19166,0,0,99,Private,6,0,Highly Urban/ Urban
459,0,64,2950,11133,905,1,1,59,Private,2,0,Highly Urban/ Urban
460,0,71,41020,125783,8803,0,0,99,Commercial,3,0,Highly Rural/ Rural
461,0,47,95018,293984,19620,1,1,82,Private,4,0,Highly Urban/ Urban
462,0,55,26083,87825,5684,1,1,97,Private,1,0,Highly Rural/ Rural
463,0,77,53374,163062,11333,1,1,65,Commercial,0,0,Highly Rural/ Rural
464,0,72,148626,449644,30012,1,0,88,Private,2,0,Highly Rural/ Rural
465,0,51,174639,533657,35361,0,0,72,Private,8,0,Highly Urban/ Urban
466,0,74,92881,283009,18607,1,1,73,Private,0,0,Highly Urban/ Urban
467,0,66,87394,267046,17787,1,0,81,Private,0,0,Highly Urban/ Urban
468,0,26,8549,31237,1902,1,0,93,Private,2,0,Highly Rural/ Rural
469,2,43,30276,91098,6792,1,0,88,Private,6,1,Highly Urban/ Urban
470,0,36,25194,82199,5042,1,1,91,Commercial,3,0,Highly Rural/ Rural
471,0,20,24799,77462,5652,1,0,83,Private,1,1,Highly Urban/ Urban
472,0,58,117812,358902,24258,0,1,73,Private,0,0,Highly Urban/ Urban
473,1,38,106123,319442,22044,1,0,68,Private,0,1,Highly Urban/ Urban
474,0,46,68686,211927,13753,1,0,97,Private,2,0,Highly Urban/ Urban
475,0,51,40035,128780,8717,1,0,53,Private,3,0,Highly Urban/ Urban
476,0,52,63446,195453,13569,0,0,63,Private,6,0,Highly Urban/ Urban
477,1,42,34110,102815,7563,1,1,68,Commercial,4,0,Highly Rural/ Rural
478,0,53,960,4413,768,0,0,82,Private,0,1,Highly Urban/ Urban
479,0,59,24481,74301,5069,0,0,70,Private,4,1,Highly Urban/ Urban
480,1,65,37325,121676,8306,0,1,93,Private,5,1,Highly Urban/ Urban
481,2,41,36950,114294,7846,0,1,79,Private,5,1,Highly Rural/ Rural
482,0,57,103151,314193,21427,1,1,100,Commercial,4,0,Highly Urban/ Urban
483,0,75,79513,245707,15954,1,1,68,Commercial,3,0,Highly Urban/ Urban
484,1,59,19797,68753,4486,1,0,73,Private,0,0,Highly Urban/ Urban
485,0,57,183970,560351,37547,1,1,89,Private,2,0,Highly Urban/ Urban
486,0,77,70443,220351,14349,1,1,79,Commercial,1,0,Highly Rural/ Rural
487,0,33,133423,408439,26965,0,1,83,Private,7,0,Highly Urban/ Urban
488,0,54,108432,331903,22154,1,0,80,Private,3,0,Highly Urban/ Urban
489,0,59,72597,218225,14714,1,1,70,Private,5,0,Highly Urban/ Urban
490,0,38,36991,116667,7788,1,1,96,Commercial,3,0,Highly Rural/ Rural
491,0,51,59533,179297,12368,1,1,71,Commercial,5,1,Highly Urban/ Urban
492,1,59,110991,342569,22621,1,0,60,Commercial,2,1,Highly Urban/ Urban
493,3,48,108325,334132,22253,0,1,59,Commercial,3,0,Highly Urban/ Urban
494,0,32,38574,122783,8230,1,1,120,Commercial,5,0,Highly Rural/ Rural
495,0,28,3723,14845,1467,1,1,89,Commercial,2,0,Highly Rural/ Rural
496,0,53,76694,231761,15426,1,1,67,Private,2,0,Highly Urban/ Urban
497,0,45,76147,230073,15904,0,1,81,Commercial,2,0,Highly Urban/ Urban
498,0,57,136968,414886,27873,0,1,79,Private,2,0,Highly Urban/ Urban
499,0,35,14624,46818,3133,0,1,69,Private,4,0,Highly Urban/ Urban
500,0,59,38918,119656,8063,0,1,90,Private,2,1,Highly Urban/ Urban
501,0,70,122860,370307,25552,1,1,101,Private,4,0,Highly Urban/ Urban
502,1,64,72384,226491,15093,0,1,77,Private,3,0,Highly Urban/ Urban
503,0,62,95955,297766,19664,1,0,87,Commercial,8,0,Highly Rural/ Rural
504,1,37,22433,72254,4986,0,1,72,Private,0,0,Highly Rural/ Rural
505,0,48,185851,558413,37465,1,0,94,Private,3,0,Highly Urban/ Urban
506,0,58,98781,302116,19835,1,1,84,Private,5,0,Highly Urban/ Urban
507,0,53,25463,79816,5637,0,1,84,Commercial,2,0,Highly Rural/ Rural
508,0,50,19899,68757,4066,0,1,95,Private,1,1,Highly Urban/ Urban
509,0,57,103832,315765,21419,0,1,83,Private,1,0,Highly Urban/ Urban
510,0,58,60294,182331,12983,0,1,95,Private,5,0,Highly Urban/ Urban
511,0,33,960,9742,770,0,0,63,Private,0,0,Highly Rural/ Rural
512,0,41,8545,31696,2445,1,1,50,Private,7,0,Highly Urban/ Urban
513,1,52,39992,123960,8834,0,0,88,Private,1,0,Highly Urban/ Urban
514,1,56,45184,145415,9997,1,0,119,Private,2,0,Highly Rural/ Rural
515,0,47,84110,256148,17335,0,1,50,Commercial,0,0,Highly Urban/ Urban
516,0,20,57903,179829,12501,0,1,105,Private,2,0,Highly Rural/ Rural
517,0,75,8812,28289,2682,0,1,87,Private,2,0,Highly Rural/ Rural
518,0,39,107682,327641,22418,0,0,88,Private,0,1,Highly Urban/ Urban
519,2,42,12844,45671,2779,1,0,88,Private,2,1,Highly Urban/ Urban
520,0,62,92742,286466,18936,1,0,100,Commercial,4,0,Highly Urban/ Urban
521,0,55,49859,150120,10146,1,1,99,Private,2,0,Highly Urban/ Urban
522,0,67,285858,860017,57730,1,1,78,Commercial,2,0,Highly Urban/ Urban
523,2,46,58739,178863,12411,0,0,82,Commercial,4,1,Highly Urban/ Urban
524,0,48,40824,124354,8308,1,0,50,Private,2,0,Highly Urban/ Urban
525,0,44,28599,95037,6300,0,1,98,Private,5,1,Highly Urban/ Urban
526,0,58,29214,93439,6099,0,1,67,Private,4,0,Highly Rural/ Rural
527,0,44,1551,9939,622,1,0,87,Private,6,0,Highly Rural/ Rural
528,0,52,132108,402537,27084,0,1,64,Private,4,0,Highly Urban/ Urban
529,0,47,227652,690691,46181,0,1,56,Commercial,2,0,Highly Urban/ Urban
530,0,54,104053,320788,21366,1,1,76,Private,2,0,Highly Urban/ Urban
531,0,50,92858,279935,18685,1,1,92,Private,4,0,Highly Urban/ Urban
532,0,52,108497,325830,21949,1,1,75,Private,4,0,Highly Urban/ Urban
533,0,69,88753,275020,18669,1,1,105,Commercial,0,0,Highly Urban/ Urban
534,2,68,26971,84633,6330,1,1,86,Private,0,0,Highly Urban/ Urban
535,0,58,20354,65144,4325,1,1,96,Private,2,0,Highly Urban/ Urban
536,0,42,29686,97905,5977,1,1,85,Private,2,1,Highly Rural/ Rural
537,0,43,113247,344398,23546,0,1,69,Private,6,1,Highly Urban/ Urban
538,1,70,51686,158192,11203,0,1,57,Private,2,1,Highly Urban/ Urban
539,0,71,84897,259701,17591,1,1,97,Commercial,2,0,Highly Rural/ Rural
540,0,60,64039,200060,13025,1,0,68,Private,0,0,Highly Urban/ Urban
541,0,74,33519,106942,6991,1,1,77,Commercial,3,0,Highly Rural/ Rural
542,0,69,64495,195606,13614,0,0,96,Commercial,1,1,Highly Urban/ Urban
543,0,69,5364,25345,1383,0,0,99,Private,1,0,Highly Urban/ Urban
544,0,64,62629,191854,12647,1,1,75,Private,0,0,Highly Urban/ Urban
545,0,61,94830,294388,19197,1,1,61,Private,2,0,Highly Urban/ Urban
546,0,62,55880,175284,12060,0,0,76,Private,1,0,Highly Urban/ Urban
547,0,28,66756,208183,14332,1,1,62,Private,0,0,Highly Urban/ Urban
548,0,55,78061,235420,16059,1,1,111,Private,4,0,Highly Urban/ Urban
549,0,70,136894,415345,27883,0,0,68,Private,4,0,Highly Urban/ Urban
550,0,50,177397,538784,35557,1,0,63,Private,2,0,Highly Urban/ Urban
551,0,71,104115,320315,20980,0,0,94,Private,0,1,Highly Rural/ Rural
552,0,45,960,8829,763,1,1,69,Private,2,0,Highly Urban/ Urban
553,0,40,67735,208975,13685,0,0,85,Private,5,0,Highly Urban/ Urban
554,0,53,41368,124468,8526,0,0,69,Private,3,1,Highly Urban/ Urban
555,0,63,37154,120758,7701,1,0,85,Private,5,0,Highly Urban/ Urban
556,0,55,144676,435709,29550,1,0,68,Commercial,2,0,Highly Urban/ Urban
557,0,44,27400,82542,5582,0,1,71,Private,4,0,Highly Urban/ Urban
558,0,28,35613,111098,7363,0,1,73,Commercial,5,1,Highly Urban/ Urban
559,0,45,88927,269896,17848,1,1,94,Private,2,0,Highly Urban/ Urban
560,0,69,88007,265588,17940,1,1,133,Private,2,0,Highly Urban/ Urban
561,0,61,69562,215165,14867,0,1,81,Commercial,4,1,Highly Urban/ Urban
562,0,58,31012,94648,7051,1,1,79,Commercial,0,0,Highly Urban/ Urban
563,0,54,17677,61638,3946,0,1,90,Private,0,0,Highly Urban/ Urban
564,0,51,560,9123,358,0,1,63,Commercial,5,0,Highly Rural/ Rural
565,0,53,99852,305397,20914,1,1,93,Private,0,0,Highly Urban/ Urban
566,0,58,173778,528662,35704,0,1,72,Private,2,0,Highly Urban/ Urban
567,0,45,18784,60846,4185,1,1,84,Commercial,2,0,Highly Rural/ Rural
568,0,44,145075,439675,29071,1,1,93,Private,0,0,Highly Urban/ Urban
569,0,40,99557,302215,20483,0,0,77,Private,2,0,Highly Urban/ Urban
570,0,59,38406,116106,8305,0,0,66,Commercial,1,0,Highly Rural/ Rural
571,0,61,76140,236625,16203,1,0,74,Private,1,0,Highly Urban/ Urban
572,0,37,9636,34446,2250,1,0,58,Commercial,4,1,Highly Urban/ Urban
573,0,50,98639,303602,20111,0,1,67,Commercial,8,0,Highly Urban/ Urban
574,0,77,105791,317513,21180,0,1,76,Commercial,5,0,Highly Urban/ Urban
575,0,68,560,5577,1102,1,0,84,Private,3,0,Highly Rural/ Rural
576,0,35,96436,294308,19441,0,0,66,Private,4,0,Highly Urban/ Urban
577,0,58,105859,323931,21454,0,0,78,Private,4,0,Highly Urban/ Urban
578,0,50,167815,504343,34204,1,1,116,Commercial,3,0,Highly Rural/ Rural
579,0,33,960,6562,1131,0,1,100,Commercial,7,0,Highly Rural/ Rural
580,0,38,79022,239564,16496,0,0,50,Private,2,0,Highly Urban/ Urban
581,0,41,62682,191773,13385,0,1,81,Commercial,4,0,Highly Rural/ Rural
582,0,51,98014,298369,19699,0,1,85,Private,4,0,Highly Urban/ Urban
583,0,55,63740,198911,12817,1,0,68,Private,1,0,Highly Urban/ Urban
584,0,29,38483,119956,8337,1,1,85,Private,3,0,Highly Urban/ Urban
585,0,37,1360,5068,1257,1,1,66,Private,2,1,Highly Urban/ Urban
586,0,62,136076,416749,27646,1,1,73,Private,3,0,Highly Urban/ Urban
587,0,70,37165,113639,7648,1,1,93,Commercial,6,0,Highly Urban/ Urban
588,0,33,960,4744,899,1,0,84,Commercial,7,0,Highly Urban/ Urban
589,0,36,121951,372947,24516,0,1,91,Commercial,3,0,Highly Urban/ Urban
590,0,52,69531,215095,14098,0,1,58,Private,2,1,Highly Urban/ Urban
591,0,75,86638,268272,18238,1,0,58,Private,0,0,Highly Rural/ Rural
592,0,80,960,6512,981,1,1,105,Private,9,1,Highly Urban/ Urban
593,0,45,560,7336,995,1,0,66,Private,0,1,Highly Urban/ Urban
594,0,66,78679,237396,16217,1,1,70,Private,0,0,Highly Urban/ Urban
595,0,68,100945,304752,20980,1,1,68,Private,9,0,Highly Urban/ Urban
596,0,58,960,4916,210,0,0,57,Commercial,7,1,Highly Urban/ Urban
597,0,65,25473,83006,5794,1,1,72,Private,3,1,Highly Urban/ Urban
598,0,49,107966,327866,22023,1,1,52,Private,2,0,Highly Urban/ Urban
599,0,34,67336,207265,14452,1,1,71,Private,7,0,Highly Urban/ Urban
600,1,65,560,2309,1090,0,0,80,Private,2,1,Highly Urban/ Urban
601,0,64,53489,168895,10946,1,1,111,Private,2,0,Highly Rural/ Rural
602,2,59,92960,286184,19005,1,1,95,Private,4,0,Highly Urban/ Urban
603,1,61,131842,403844,26742,1,1,84,Private,9,0,Highly Urban/ Urban
604,0,33,37268,113933,8225,0,1,90,Private,10,0,Highly Urban/ Urban
605,0,38,90507,272108,18287,0,0,83,Private,4,0,Highly Urban/ Urban
606,0,75,80680,251575,16490,1,1,71,Private,3,0,Highly Urban/ Urban
607,0,66,132618,402541,26986,1,0,76,Private,2,0,Highly Urban/ Urban
608,0,53,74628,230027,15508,1,0,58,Private,6,0,Highly Urban/ Urban
609,0,55,104415,320085,21481,0,1,66,Private,2,0,Highly Urban/ Urban
610,0,56,98231,303475,19884,1,1,94,Commercial,5,0,Highly Urban/ Urban
611,0,67,44253,133134,9636,1,1,104,Private,5,0,Highly Rural/ Rural
612,0,57,28106,88696,6240,1,1,50,Private,3,0,Highly Urban/ Urban
613,0,50,189388,572710,37879,1,0,80,Private,2,0,Highly Urban/ Urban
614,0,71,960,7448,586,0,0,68,Commercial,6,0,Highly Urban/ Urban
615,0,52,92677,283585,19079,1,1,85,Commercial,0,1,Highly Urban/ Urban
616,0,57,155945,469520,32180,0,0,74,Private,6,0,Highly Urban/ Urban
617,0,58,36358,116617,7331,0,1,58,Commercial,4,0,Highly Rural/ Rural
618,0,41,30582,93684,6354,1,0,83,Private,2,0,Highly Rural/ Rural
619,0,68,76428,229750,15535,1,1,81,Private,0,0,Highly Urban/ Urban
620,0,61,55802,173189,11340,0,1,75,Commercial,0,1,Highly Urban/ Urban
621,0,52,107966,332087,22304,1,1,52,Private,6,0,Highly Urban/ Urban
622,0,69,80983,249287,17187,1,0,103,Commercial,7,1,Highly Urban/ Urban
623,0,41,58201,176247,11795,0,1,81,Private,0,0,Highly Rural/ Rural
624,0,66,960,11098,352,1,0,79,Commercial,5,0,Highly Urban/ Urban
625,1,62,29691,94622,6444,0,1,102,Commercial,0,1,Highly Urban/ Urban
626,2,61,29048,93432,5836,0,1,91,Private,5,1,Highly Urban/ Urban
627,0,58,17213,53673,3992,0,1,85,Private,5,0,Highly Urban/ Urban
628,0,30,94485,292472,19096,0,0,82,Private,2,0,Highly Urban/ Urban
629,1,47,49698,151146,10613,1,0,77,Private,4,0,Highly Rural/ Rural
630,0,51,10992,35338,2600,1,1,58,Commercial,4,1,Highly Urban/ Urban
631,3,39,129455,393407,26231,1,0,55,Commercial,6,0,Highly Urban/ Urban
632,0,57,95414,292073,19975,0,1,75,Private,0,0,Highly Urban/ Urban
633,2,63,109770,333424,22679,1,0,77,Commercial,12,1,Highly Urban/ Urban
634,0,82,39501,126763,7954,0,1,88,Commercial,7,1,Highly Urban/ Urban
635,0,83,10862,39087,2258,0,0,76,Private,6,1,Highly Urban/ Urban
636,0,55,100211,300849,20782,1,0,80,Private,3,0,Highly Urban/ Urban
637,1,35,32203,101923,6848,1,0,78,Private,3,0,Highly Urban/ Urban
638,0,56,32091,104048,7349,0,1,75,Private,9,1,Highly Urban/ Urban
639,0,56,64470,200805,13255,1,1,91,Private,1,0,Highly Urban/ Urban
640,0,39,99878,301240,20156,0,1,72,Commercial,1,1,Highly Urban/ Urban
641,0,46,38867,125557,7902,1,1,69,Commercial,12,1,Highly Urban/ Urban
642,0,66,89592,271853,18547,1,0,79,Commercial,4,1,Highly Urban/ Urban
643,0,52,46249,146896,9300,1,1,87,Private,0,1,Highly Urban/ Urban
644,0,56,113364,340610,22961,1,0,77,Private,0,0,Highly Urban/ Urban
645,0,44,89719,275474,17972,1,0,70,Private,2,0,Highly Urban/ Urban
646,0,50,114772,352769,23505,1,1,71,Private,4,0,Highly Urban/ Urban
647,0,46,77598,238591,16349,0,1,106,Commercial,12,0,Highly Urban/ Urban
648,0,59,64579,198586,13417,1,0,83,Private,1,0,Highly Urban/ Urban
649,1,75,54187,169110,11778,1,0,86,Private,2,0,Highly Urban/ Urban
650,0,69,147562,451822,30026,1,1,67,Private,2,1,Highly Urban/ Urban
651,0,61,52006,157480,10669,1,0,63,Private,5,0,Highly Urban/ Urban
652,0,37,17276,61213,3914,0,0,50,Private,1,0,Highly Rural/ Rural
653,1,75,960,5948,276,1,0,82,Private,3,1,Highly Urban/ Urban
654,0,54,58204,182087,12307,0,0,90,Private,0,0,Highly Urban/ Urban
655,1,47,49147,150286,10049,1,1,50,Private,3,0,Highly Urban/ Urban
656,0,49,91183,279061,18682,0,0,91,Private,5,0,Highly Urban/ Urban
657,0,67,81710,250485,17310,0,1,86,Commercial,2,0,Highly Urban/ Urban
658,0,37,24017,80645,5329,1,0,96,Private,0,0,Highly Rural/ Rural
659,1,42,28981,90174,6492,0,1,76,Private,3,0,Highly Rural/ Rural
